date,year,month,season,source,region,production_gwh,consumption_gwh,co2_tonnes,capacity_pct,spot_price_mwh,cost_usd_k
2024-08-06,2024,8,Summer,Wind,East,34.08,28.28,0.0,26.7,64.22,2188.67
2024-08-06,2024,8,Summer,Gas,East,92.08,84.54,45.119,73.8,64.22,5913.29
2024-08-06,2024,8,Summer,Nuclear,East,9.31,8.79,0.112,25.8,64.22,597.83
2024-08-06,2024,8,Summer,Coal,East,40.94,38.1,33.567,56.1,64.22,2628.89
2024-08-07,2024,8,Summer,Solar,West,44.26,36.79,0.0,91.2,67.84,3002.91
2024-08-07,2024,8,Summer,Wind,West,29.69,25.03,0.0,21.2,67.84,2013.9
2024-08-07,2024,8,Summer,Gas,East,94.91,92.66,46.508,80.8,67.84,6438.99
2024-08-07,2024,8,Summer,Nuclear,West,57.33,52.16,0.688,80.5,67.84,3889.54
2024-08-07,2024,8,Summer,Coal,West,42.24,37.18,34.633,57.3,67.84,2865.24
2024-08-08,2024,8,Summer,Solar,North,47.04,42.21,0.0,83.4,68.78,3235.71
2024-08-08,2024,8,Summer,Wind,East,28.81,28.51,0.0,31.1,68.78,1981.44
2024-08-08,2024,8,Summer,Gas,South,90.53,76.83,44.358,77.0,68.78,6226.36
2024-08-08,2024,8,Summer,Nuclear,North,60.14,50.76,0.722,77.6,68.78,4136.64
2024-08-08,2024,8,Summer,Coal,North,44.73,40.14,36.677,59.6,68.78,3076.42
2024-08-09,2024,8,Summer,Solar,West,40.48,35.56,0.0,76.9,55.75,2256.72
2024-08-09,2024,8,Summer,Wind,East,33.3,32.05,0.0,27.8,55.75,1856.37
2024-08-09,2024,8,Summer,Gas,East,77.68,75.26,38.063,73.8,55.75,4330.59
2024-08-09,2024,8,Summer,Nuclear,East,56.87,48.37,0.682,83.0,55.75,3170.58
2024-08-09,2024,8,Summer,Coal,North,47.59,46.57,39.026,54.3,55.75,2653.28
2024-08-10,2024,8,Summer,Solar,North,37.8,32.66,0.0,82.4,62.92,2378.43
2024-08-10,2024,8,Summer,Wind,West,25.17,23.86,0.0,49.0,62.92,1583.69
2024-08-10,2024,8,Summer,Gas,West,88.38,76.53,43.304,77.3,62.92,5560.59
2024-08-10,2024,8,Summer,Nuclear,North,65.23,61.38,0.783,85.1,62.92,4104.14
2024-08-10,2024,8,Summer,Coal,East,60.68,52.83,49.754,46.6,62.92,3817.68
2024-08-11,2024,8,Summer,Solar,South,42.76,36.61,0.0,84.5,61.72,2639.3
2024-08-11,2024,8,Summer,Wind,East,28.19,25.16,0.0,41.4,61.72,1739.93
2024-08-11,2024,8,Summer,Gas,West,107.64,104.75,52.742,88.4,61.72,6643.37
2024-08-11,2024,8,Summer,Nuclear,South,59.98,51.69,0.72,85.9,61.72,3701.76
2024-08-11,2024,8,Summer,Coal,East,42.5,36.1,34.853,59.0,61.72,2623.33
2024-08-12,2024,8,Summer,Solar,East,46.98,44.05,0.0,86.8,67.31,3161.91
2024-08-12,2024,8,Summer,Wind,North,34.91,34.04,0.0,35.4,67.31,2349.64
2024-08-12,2024,8,Summer,Gas,North,85.96,78.67,42.119,84.3,67.31,5785.73
2024-08-12,2024,8,Summer,Nuclear,East,61.13,60.36,0.734,83.0,67.31,4114.47
2024-08-12,2024,8,Summer,Coal,South,46.25,41.43,37.925,55.5,67.31,3113.12
2024-08-13,2024,8,Summer,Solar,East,43.93,38.23,0.0,79.8,52.14,2290.47
2024-08-13,2024,8,Summer,Wind,North,30.08,26.8,0.0,33.7,52.14,1568.26
2024-08-13,2024,8,Summer,Gas,South,92.09,78.72,45.125,92.3,52.14,4801.69
2024-08-13,2024,8,Summer,Nuclear,West,53.07,45.52,0.637,77.9,52.14,2766.84
2024-08-13,2024,8,Summer,Coal,West,40.15,33.88,32.923,53.8,52.14,2093.45
2024-08-14,2024,8,Summer,Solar,West,42.69,36.83,0.0,76.5,65.81,2809.62
2024-08-14,2024,8,Summer,Wind,West,31.97,29.38,0.0,36.6,65.81,2104.01
2024-08-14,2024,8,Summer,Gas,South,78.15,69.39,38.295,75.8,65.81,5143.29
2024-08-14,2024,8,Summer,Nuclear,South,60.62,51.82,0.727,84.8,65.81,3989.59
2024-08-14,2024,8,Summer,Coal,East,48.75,42.45,39.972,62.7,65.81,3208.02
2024-08-15,2024,8,Summer,Solar,North,45.11,42.15,0.0,78.1,61.51,2774.7
2024-08-15,2024,8,Summer,Wind,South,37.44,34.84,0.0,27.5,61.51,2302.88
2024-08-15,2024,8,Summer,Gas,South,75.37,74.0,36.932,78.9,61.51,4636.12
2024-08-15,2024,8,Summer,Nuclear,East,61.42,60.25,0.737,85.4,61.51,3778.18
2024-08-15,2024,8,Summer,Coal,East,49.1,42.04,40.263,56.6,61.51,3020.21
2024-08-16,2024,8,Summer,Solar,West,37.28,31.19,0.0,86.1,72.39,2698.66
2024-08-16,2024,8,Summer,Wind,South,33.59,28.71,0.0,26.2,72.39,2431.46
2024-08-16,2024,8,Summer,Gas,East,101.96,87.33,49.963,81.8,72.39,7381.22
2024-08-16,2024,8,Summer,Nuclear,East,53.04,50.87,0.637,90.2,72.39,3839.75
2024-08-16,2024,8,Summer,Coal,South,43.81,37.93,35.923,48.0,72.39,3171.29
2024-08-17,2024,8,Summer,Solar,North,43.18,40.45,0.0,93.8,58.34,2519.24
2024-08-17,2024,8,Summer,Wind,North,29.89,25.13,0.0,33.2,58.34,1743.79
2024-08-17,2024,8,Summer,Gas,East,76.51,75.17,37.491,83.4,58.34,4463.73
2024-08-17,2024,8,Summer,Nuclear,East,12.64,12.21,0.152,31.4,58.34,737.61
2024-08-17,2024,8,Summer,Coal,East,44.18,43.01,36.226,59.0,58.34,2577.33
2024-08-18,2024,8,Summer,Solar,North,40.35,33.16,0.0,94.5,65.57,2645.55
2024-08-18,2024,8,Summer,Wind,East,26.74,23.93,0.0,30.5,65.57,1753.58
2024-08-18,2024,8,Summer,Gas,South,84.72,81.03,41.513,80.7,65.57,5555.14
2024-08-18,2024,8,Summer,Nuclear,North,14.36,12.62,0.172,35.9,65.57,941.87
2024-08-18,2024,8,Summer,Coal,East,45.27,43.16,37.119,68.1,65.57,2968.14
2024-08-19,2024,8,Summer,Solar,South,45.2,41.82,0.0,68.1,62.27,2814.85
2024-08-19,2024,8,Summer,Wind,East,28.96,25.31,0.0,35.2,62.27,1803.64
2024-08-19,2024,8,Summer,Gas,North,89.12,84.19,43.669,78.6,62.27,5549.51
2024-08-19,2024,8,Summer,Nuclear,West,57.71,56.4,0.693,81.9,62.27,3593.57
2024-08-19,2024,8,Summer,Coal,East,49.18,45.96,40.328,54.9,62.27,3062.5
2024-08-20,2024,8,Summer,Solar,North,52.06,47.58,0.0,87.8,65.09,3388.35
2024-08-20,2024,8,Summer,Wind,East,28.93,24.95,0.0,27.1,65.09,1883.13
2024-08-20,2024,8,Summer,Gas,North,87.98,77.25,43.112,79.3,65.09,5726.91
2024-08-20,2024,8,Summer,Nuclear,North,62.28,60.66,0.747,83.4,65.09,4053.57
2024-08-20,2024,8,Summer,Coal,South,40.13,34.96,32.903,68.4,65.09,2611.78
2024-08-21,2024,8,Summer,Solar,North,47.7,41.63,0.0,87.8,67.06,3199.09
2024-08-21,2024,8,Summer,Wind,East,33.92,28.41,0.0,31.9,67.06,2274.38
2024-08-21,2024,8,Summer,Gas,East,100.19,88.81,49.091,77.6,67.06,6718.46
2024-08-21,2024,8,Summer,Nuclear,West,63.81,61.4,0.766,90.2,67.06,4279.09
2024-08-21,2024,8,Summer,Coal,West,48.43,40.8,39.711,53.2,67.06,3247.6
2024-08-22,2024,8,Summer,Solar,West,42.86,40.11,0.0,94.7,52.87,2266.01
2024-08-22,2024,8,Summer,Wind,South,35.12,33.81,0.0,21.7,52.87,1856.84
2024-08-22,2024,8,Summer,Gas,South,91.92,79.57,45.04,84.9,52.87,4859.7
2024-08-22,2024,8,Summer,Nuclear,West,64.35,54.9,0.772,85.9,52.87,3402.4
2024-08-22,2024,8,Summer,Coal,South,51.67,48.39,42.369,56.0,52.87,2731.76
2024-08-23,2024,8,Summer,Solar,South,48.78,44.71,0.0,78.8,63.8,3112.29
2024-08-23,2024,8,Summer,Wind,South,32.91,27.1,0.0,26.4,63.8,2099.38
2024-08-23,2024,8,Summer,Gas,South,101.71,96.96,49.84,83.6,63.8,6489.33
2024-08-23,2024,8,Summer,Nuclear,North,74.21,68.28,0.89,89.7,63.8,4734.48
2024-08-23,2024,8,Summer,Coal,West,43.02,39.59,35.277,53.1,63.8,2744.69
2024-08-24,2024,8,Summer,Solar,South,41.84,36.12,0.0,84.7,57.02,2385.95
2024-08-24,2024,8,Summer,Wind,South,28.32,23.38,0.0,34.3,57.02,1614.52
2024-08-24,2024,8,Summer,Gas,East,94.71,86.24,46.406,87.5,57.02,5400.14
2024-08-24,2024,8,Summer,Nuclear,North,55.5,45.9,0.666,78.4,57.02,3164.78
2024-08-24,2024,8,Summer,Coal,South,31.88,28.17,26.14,61.0,57.02,1817.66
2024-08-25,2024,8,Summer,Solar,South,43.82,37.98,0.0,91.4,57.17,2505.43
2024-08-25,2024,8,Summer,Wind,West,30.34,25.85,0.0,21.6,57.17,1734.56
2024-08-25,2024,8,Summer,Gas,East,83.5,76.37,40.917,75.7,57.17,4773.96
2024-08-25,2024,8,Summer,Nuclear,East,47.0,44.86,0.564,87.6,57.17,2686.74
2024-08-25,2024,8,Summer,Coal,East,48.59,40.4,39.847,57.6,57.17,2778.1
2024-08-26,2024,8,Summer,Solar,South,40.1,36.44,0.0,75.4,62.33,2499.25
2024-08-26,2024,8,Summer,Wind,North,34.06,29.11,0.0,25.7,62.33,2123.22
2024-08-26,2024,8,Summer,Gas,South,72.47,59.7,35.511,75.5,62.33,4517.15
2024-08-26,2024,8,Summer,Nuclear,North,45.92,44.29,0.551,86.7,62.33,2862.18
2024-08-26,2024,8,Summer,Coal,West,49.86,41.73,40.883,56.9,62.33,3107.59
2024-08-27,2024,8,Summer,Solar,North,41.39,40.74,0.0,88.7,63.37,2622.73
2024-08-27,2024,8,Summer,Wind,North,29.25,28.4,0.0,24.7,63.37,1853.82
2024-08-27,2024,8,Summer,Gas,North,87.08,72.83,42.671,81.7,63.37,5518.53
2024-08-27,2024,8,Summer,Nuclear,East,48.83,42.37,0.586,85.7,63.37,3094.05
2024-08-27,2024,8,Summer,Coal,West,41.42,40.43,33.963,54.1,63.37,2624.67
2024-08-28,2024,8,Summer,Solar,North,39.02,34.37,0.0,79.9,63.8,2489.71
2024-08-28,2024,8,Summer,Wind,East,29.96,29.53,0.0,30.2,63.8,1911.67
2024-08-28,2024,8,Summer,Gas,East,99.49,83.55,48.748,80.5,63.8,6347.17
2024-08-28,2024,8,Summer,Nuclear,South,11.13,10.69,0.134,35.1,63.8,710.35
2024-08-28,2024,8,Summer,Coal,South,46.89,41.38,38.446,52.5,63.8,2991.28
2024-08-29,2024,8,Summer,Solar,East,40.13,32.91,0.0,84.7,63.44,2545.63
2024-08-29,2024,8,Summer,Wind,North,29.96,29.47,0.0,33.6,63.44,1900.88
2024-08-29,2024,8,Summer,Gas,North,75.29,70.35,36.893,82.9,63.44,4776.47
2024-08-29,2024,8,Summer,Nuclear,South,61.43,51.01,0.737,71.0,63.44,3897.23
2024-08-29,2024,8,Summer,Coal,East,50.17,42.84,41.139,62.9,63.44,3182.73
2024-08-30,2024,8,Summer,Solar,South,45.71,39.2,0.0,90.4,70.0,3199.53
2024-08-30,2024,8,Summer,Wind,West,34.51,28.55,0.0,35.6,70.0,2415.54
2024-08-30,2024,8,Summer,Gas,West,85.67,82.07,41.98,80.6,70.0,5997.12
2024-08-30,2024,8,Summer,Nuclear,East,49.85,48.99,0.598,86.9,70.0,3489.43
2024-08-30,2024,8,Summer,Coal,East,44.7,39.19,36.657,57.3,70.0,3129.27
2024-08-31,2024,8,Summer,Solar,East,45.56,41.62,0.0,79.4,77.91,3549.82
2024-08-31,2024,8,Summer,Wind,East,32.83,30.68,0.0,34.7,77.91,2557.73
2024-08-31,2024,8,Summer,Gas,South,79.11,65.83,38.764,73.3,77.91,6163.49
2024-08-31,2024,8,Summer,Nuclear,North,52.35,50.41,0.628,89.2,77.91,4078.66
2024-08-31,2024,8,Summer,Coal,West,54.06,53.07,44.33,65.9,77.91,4211.9
2024-09-01,2024,9,Autumn,Solar,North,47.1,38.79,0.0,78.3,66.72,3142.41
2024-09-01,2024,9,Autumn,Wind,West,32.2,28.95,0.0,34.5,66.72,2148.64
2024-09-01,2024,9,Autumn,Gas,West,79.81,72.84,39.109,86.0,66.72,5325.21
2024-09-01,2024,9,Autumn,Nuclear,South,54.57,49.08,0.655,91.2,66.72,3640.74
2024-09-01,2024,9,Autumn,Coal,South,52.27,43.24,42.858,53.5,66.72,3487.14
2024-09-02,2024,9,Autumn,Solar,North,48.26,45.89,0.0,79.8,64.34,3104.87
2024-09-02,2024,9,Autumn,Wind,West,24.65,23.88,0.0,30.4,64.34,1585.98
2024-09-02,2024,9,Autumn,Gas,East,83.96,82.57,41.138,84.1,64.34,5401.73
2024-09-02,2024,9,Autumn,Nuclear,East,59.21,50.62,0.711,91.0,64.34,3809.72
2024-09-02,2024,9,Autumn,Coal,East,58.76,54.86,48.182,52.6,64.34,3780.49
2024-09-03,2024,9,Autumn,Solar,West,44.58,41.33,0.0,79.8,64.81,2889.21
2024-09-03,2024,9,Autumn,Wind,South,33.75,33.1,0.0,44.4,64.81,2187.63
2024-09-03,2024,9,Autumn,Gas,South,79.39,71.88,38.899,72.7,64.81,5144.96
2024-09-03,2024,9,Autumn,Nuclear,East,62.12,51.92,0.745,97.5,64.81,4025.78
2024-09-03,2024,9,Autumn,Coal,East,60.12,56.82,49.295,52.1,64.81,3896.08
2024-09-04,2024,9,Autumn,Solar,North,40.6,35.03,0.0,78.6,66.75,2709.85
2024-09-04,2024,9,Autumn,Wind,North,34.56,29.37,0.0,36.3,66.75,2306.67
2024-09-04,2024,9,Autumn,Gas,West,91.51,83.37,44.841,80.1,66.75,6108.49
2024-09-04,2024,9,Autumn,Nuclear,West,9.22,8.35,0.111,24.6,66.75,615.11
2024-09-04,2024,9,Autumn,Coal,West,46.4,41.78,38.046,64.4,66.75,3097.02
2024-09-05,2024,9,Autumn,Solar,East,44.69,37.92,0.0,89.2,64.18,2868.26
2024-09-05,2024,9,Autumn,Wind,East,24.04,23.21,0.0,35.6,64.18,1543.08
2024-09-05,2024,9,Autumn,Gas,West,104.06,85.89,50.992,70.4,64.18,6678.89
2024-09-05,2024,9,Autumn,Nuclear,East,57.38,48.05,0.689,86.7,64.18,3682.5
2024-09-05,2024,9,Autumn,Coal,North,46.04,40.57,37.755,48.1,64.18,2955.01
2024-09-06,2024,9,Autumn,Solar,East,51.58,46.59,0.0,87.7,72.94,3762.4
2024-09-06,2024,9,Autumn,Wind,West,30.81,29.28,0.0,27.4,72.94,2247.09
2024-09-06,2024,9,Autumn,Gas,East,81.82,67.62,40.094,78.8,72.94,5968.27
2024-09-06,2024,9,Autumn,Nuclear,South,60.27,50.71,0.723,77.8,72.94,4396.37
2024-09-06,2024,9,Autumn,Coal,South,44.39,40.45,36.398,51.2,72.94,3237.63
2024-09-07,2024,9,Autumn,Solar,South,44.5,38.86,0.0,82.7,66.79,2972.02
2024-09-07,2024,9,Autumn,Wind,East,30.11,25.33,0.0,33.5,66.79,2011.35
2024-09-07,2024,9,Autumn,Gas,West,100.67,87.42,49.33,77.4,66.79,6724.01
2024-09-07,2024,9,Autumn,Nuclear,North,59.5,55.66,0.714,88.5,66.79,3973.88
2024-09-07,2024,9,Autumn,Coal,East,35.73,30.39,29.296,50.0,66.79,2386.23
2024-09-08,2024,9,Autumn,Solar,North,41.23,36.64,0.0,86.6,67.35,2776.67
2024-09-08,2024,9,Autumn,Wind,North,33.38,28.9,0.0,30.8,67.35,2247.99
2024-09-08,2024,9,Autumn,Gas,North,91.2,83.14,44.688,75.6,67.35,6142.37
2024-09-08,2024,9,Autumn,Nuclear,East,63.81,59.84,0.766,88.9,67.35,4297.6
2024-09-08,2024,9,Autumn,Coal,East,55.33,54.59,45.374,50.3,67.35,3726.75
2024-09-09,2024,9,Autumn,Solar,East,48.82,46.53,0.0,84.8,66.99,3270.45
2024-09-09,2024,9,Autumn,Wind,East,27.84,23.7,0.0,25.2,66.99,1864.69
2024-09-09,2024,9,Autumn,Gas,East,98.24,89.61,48.138,86.4,66.99,6581.21
2024-09-09,2024,9,Autumn,Nuclear,West,67.39,60.2,0.809,74.2,66.99,4514.67
2024-09-09,2024,9,Autumn,Coal,South,46.59,38.62,38.203,48.7,66.99,3120.98
2024-09-10,2024,9,Autumn,Solar,North,43.53,42.1,0.0,82.5,67.17,2924.13
2024-09-10,2024,9,Autumn,Wind,West,32.74,28.95,0.0,28.0,67.17,2199.01
2024-09-10,2024,9,Autumn,Gas,East,91.1,86.65,44.64,75.4,67.17,6119.28
2024-09-10,2024,9,Autumn,Nuclear,South,58.88,50.32,0.707,95.4,67.17,3954.77
2024-09-10,2024,9,Autumn,Coal,West,44.52,39.89,36.508,52.2,67.17,2990.57
2024-09-11,2024,9,Autumn,Solar,West,46.73,41.0,0.0,80.2,75.11,3509.9
2024-09-11,2024,9,Autumn,Wind,West,35.34,31.18,0.0,35.8,75.11,2654.59
2024-09-11,2024,9,Autumn,Gas,South,95.76,94.01,46.924,66.1,75.11,7192.72
2024-09-11,2024,9,Autumn,Nuclear,South,53.1,47.31,0.637,80.7,75.11,3988.56
2024-09-11,2024,9,Autumn,Coal,West,53.05,51.09,43.497,48.3,75.11,3984.25
2024-09-12,2024,9,Autumn,Solar,West,43.48,35.84,0.0,85.6,57.01,2479.07
2024-09-12,2024,9,Autumn,Wind,East,40.77,36.13,0.0,28.4,57.01,2324.44
2024-09-12,2024,9,Autumn,Gas,West,107.33,93.14,52.592,75.6,57.01,6118.9
2024-09-12,2024,9,Autumn,Nuclear,South,64.43,61.05,0.773,76.7,57.01,3673.02
2024-09-12,2024,9,Autumn,Coal,North,51.1,48.7,41.902,63.3,57.01,2913.2
2024-09-13,2024,9,Autumn,Solar,North,51.03,42.66,0.0,93.3,65.44,3339.61
2024-09-13,2024,9,Autumn,Wind,East,32.25,31.01,0.0,26.2,65.44,2110.58
2024-09-13,2024,9,Autumn,Gas,North,89.42,83.17,43.814,79.5,65.44,5851.35
2024-09-13,2024,9,Autumn,Nuclear,North,55.38,48.95,0.665,84.3,65.44,3624.22
2024-09-13,2024,9,Autumn,Coal,South,54.56,46.49,44.736,66.0,65.44,3570.19
2024-09-14,2024,9,Autumn,Solar,West,44.63,37.81,0.0,71.8,60.63,2706.11
2024-09-14,2024,9,Autumn,Wind,North,28.87,23.98,0.0,21.5,60.63,1750.63
2024-09-14,2024,9,Autumn,Gas,North,88.67,76.74,43.447,81.8,60.63,5375.91
2024-09-14,2024,9,Autumn,Nuclear,North,55.88,46.39,0.671,83.6,60.63,3387.91
2024-09-14,2024,9,Autumn,Coal,West,43.11,40.43,35.346,52.2,60.63,2613.47
2024-09-15,2024,9,Autumn,Solar,North,51.72,46.78,0.0,82.3,68.58,3546.84
2024-09-15,2024,9,Autumn,Wind,South,38.17,36.76,0.0,26.0,68.58,2617.92
2024-09-15,2024,9,Autumn,Gas,South,70.04,59.9,34.318,76.2,68.58,4803.12
2024-09-15,2024,9,Autumn,Nuclear,South,61.74,59.59,0.741,80.7,68.58,4234.0
2024-09-15,2024,9,Autumn,Coal,West,51.23,44.24,42.008,62.6,68.58,3513.31
2024-09-16,2024,9,Autumn,Solar,North,49.02,43.05,0.0,75.3,59.57,2920.4
2024-09-16,2024,9,Autumn,Wind,West,35.24,31.01,0.0,23.4,59.57,2099.26
2024-09-16,2024,9,Autumn,Gas,North,109.73,103.52,53.769,85.4,59.57,6536.72
2024-09-16,2024,9,Autumn,Nuclear,North,61.34,57.22,0.736,82.0,59.57,3654.22
2024-09-16,2024,9,Autumn,Coal,South,47.5,45.36,38.947,57.0,59.57,2829.35
2024-09-17,2024,9,Autumn,Solar,South,46.61,44.93,0.0,81.8,61.33,2858.57
2024-09-17,2024,9,Autumn,Wind,East,29.85,27.15,0.0,34.7,61.33,1830.92
2024-09-17,2024,9,Autumn,Gas,North,98.57,95.03,48.3,85.0,61.33,6045.35
2024-09-17,2024,9,Autumn,Nuclear,South,49.28,40.75,0.591,89.7,61.33,3022.36
2024-09-17,2024,9,Autumn,Coal,East,46.34,44.3,37.995,51.7,61.33,2841.74
2024-09-18,2024,9,Autumn,Solar,South,47.12,42.3,0.0,80.6,63.93,3012.33
2024-09-18,2024,9,Autumn,Wind,East,33.38,31.76,0.0,25.1,63.93,2134.1
2024-09-18,2024,9,Autumn,Gas,East,91.47,81.86,44.821,74.6,63.93,5847.82
2024-09-18,2024,9,Autumn,Nuclear,North,12.13,10.02,0.146,27.5,63.93,775.2
2024-09-18,2024,9,Autumn,Coal,South,45.35,43.86,37.186,60.1,63.93,2899.11
2024-09-19,2024,9,Autumn,Solar,North,32.04,30.98,0.0,90.1,70.84,2269.41
2024-09-19,2024,9,Autumn,Wind,West,28.89,25.42,0.0,21.8,70.84,2046.63
2024-09-19,2024,9,Autumn,Gas,West,75.53,68.5,37.007,82.4,70.84,5350.22
2024-09-19,2024,9,Autumn,Nuclear,North,54.74,50.84,0.657,91.4,70.84,3877.91
2024-09-19,2024,9,Autumn,Coal,West,51.57,45.02,42.285,61.9,70.84,3653.03
2024-09-20,2024,9,Autumn,Solar,North,46.8,41.14,0.0,86.3,67.24,3146.71
2024-09-20,2024,9,Autumn,Wind,North,31.15,27.82,0.0,37.8,67.24,2094.55
2024-09-20,2024,9,Autumn,Gas,North,90.97,74.79,44.577,74.5,67.24,6117.05
2024-09-20,2024,9,Autumn,Nuclear,West,56.74,47.31,0.681,83.8,67.24,3815.13
2024-09-20,2024,9,Autumn,Coal,South,42.12,36.05,34.538,59.0,67.24,2832.15
2024-09-21,2024,9,Autumn,Solar,West,48.79,41.87,0.0,87.3,68.27,3330.67
2024-09-21,2024,9,Autumn,Wind,North,35.98,33.68,0.0,33.5,68.27,2456.17
2024-09-21,2024,9,Autumn,Gas,West,100.99,96.38,49.487,78.5,68.27,6894.82
2024-09-21,2024,9,Autumn,Nuclear,North,60.17,50.13,0.722,79.9,68.27,4108.11
2024-09-21,2024,9,Autumn,Coal,South,44.81,38.67,36.745,50.6,68.27,3059.26
2024-09-22,2024,9,Autumn,Solar,East,50.36,46.49,0.0,77.2,66.47,3347.44
2024-09-22,2024,9,Autumn,Wind,North,28.33,24.35,0.0,33.6,66.47,1883.13
2024-09-22,2024,9,Autumn,Gas,East,89.84,75.38,44.022,72.5,66.47,5971.77
2024-09-22,2024,9,Autumn,Nuclear,South,54.64,45.5,0.656,76.9,66.47,3631.77
2024-09-22,2024,9,Autumn,Coal,South,44.15,36.98,36.206,55.7,66.47,2934.88
2024-09-23,2024,9,Autumn,Solar,South,38.08,33.52,0.0,95.6,64.11,2441.46
2024-09-23,2024,9,Autumn,Wind,South,30.18,29.73,0.0,21.6,64.11,1934.73
2024-09-23,2024,9,Autumn,Gas,West,74.3,69.73,36.408,88.7,64.11,4763.44
2024-09-23,2024,9,Autumn,Nuclear,North,52.53,48.8,0.63,88.7,64.11,3367.47
2024-09-23,2024,9,Autumn,Coal,West,42.29,36.86,34.681,55.8,64.11,2711.45
2024-09-24,2024,9,Autumn,Solar,East,53.03,50.79,0.0,88.7,62.38,3307.73
2024-09-24,2024,9,Autumn,Wind,South,30.76,25.6,0.0,32.2,62.38,1918.97
2024-09-24,2024,9,Autumn,Gas,South,95.94,80.34,47.009,71.5,62.38,5984.48
2024-09-24,2024,9,Autumn,Nuclear,South,55.12,46.18,0.661,84.3,62.38,3438.4
2024-09-24,2024,9,Autumn,Coal,West,38.11,34.01,31.253,66.8,62.38,2377.49
2024-09-25,2024,9,Autumn,Solar,South,45.22,41.04,0.0,84.8,65.52,2962.56
2024-09-25,2024,9,Autumn,Wind,North,30.68,29.42,0.0,26.9,65.52,2009.97
2024-09-25,2024,9,Autumn,Gas,West,82.89,73.27,40.615,78.0,65.52,5430.86
2024-09-25,2024,9,Autumn,Nuclear,North,53.62,49.97,0.643,81.6,65.52,3513.34
2024-09-25,2024,9,Autumn,Coal,North,45.13,38.0,37.01,64.8,65.52,2957.17
2024-09-26,2024,9,Autumn,Solar,East,53.76,48.96,0.0,86.3,64.41,3462.5
2024-09-26,2024,9,Autumn,Wind,South,28.2,24.77,0.0,28.6,64.41,1816.63
2024-09-26,2024,9,Autumn,Gas,West,63.71,52.65,31.215,85.0,64.41,4103.24
2024-09-26,2024,9,Autumn,Nuclear,West,61.17,54.25,0.734,84.5,64.41,3940.05
2024-09-26,2024,9,Autumn,Coal,South,37.73,31.77,30.942,58.5,64.41,2430.43
2024-09-27,2024,9,Autumn,Solar,North,45.8,38.6,0.0,84.4,58.8,2693.19
2024-09-27,2024,9,Autumn,Wind,East,27.35,24.86,0.0,34.8,58.8,1608.44
2024-09-27,2024,9,Autumn,Gas,West,86.86,82.69,42.56,85.4,58.8,5107.16
2024-09-27,2024,9,Autumn,Nuclear,South,55.01,47.98,0.66,79.8,58.8,3234.59
2024-09-27,2024,9,Autumn,Coal,East,46.79,41.83,38.369,48.7,58.8,2751.32
2024-09-28,2024,9,Autumn,Solar,West,40.75,37.13,0.0,82.2,63.36,2581.83
2024-09-28,2024,9,Autumn,Wind,South,33.38,30.02,0.0,25.2,63.36,2114.87
2024-09-28,2024,9,Autumn,Gas,West,95.53,83.28,46.809,90.1,63.36,6052.74
2024-09-28,2024,9,Autumn,Nuclear,North,65.69,54.78,0.788,65.5,63.36,4162.1
2024-09-28,2024,9,Autumn,Coal,South,38.23,35.17,31.35,59.1,63.36,2422.4
2024-09-29,2024,9,Autumn,Solar,East,45.13,38.15,0.0,77.2,71.53,3227.97
2024-09-29,2024,9,Autumn,Wind,South,24.81,22.92,0.0,30.6,71.53,1774.67
2024-09-29,2024,9,Autumn,Gas,South,92.9,81.55,45.522,79.6,71.53,6645.3
2024-09-29,2024,9,Autumn,Nuclear,West,53.63,52.66,0.644,93.3,71.53,3835.82
2024-09-29,2024,9,Autumn,Coal,East,46.19,43.63,37.873,63.7,71.53,3303.74
2024-09-30,2024,9,Autumn,Solar,West,49.06,40.8,0.0,82.9,70.4,3453.96
2024-09-30,2024,9,Autumn,Wind,North,34.98,31.9,0.0,22.6,70.4,2462.48
2024-09-30,2024,9,Autumn,Gas,West,93.39,86.64,45.759,77.5,70.4,6574.4
2024-09-30,2024,9,Autumn,Nuclear,North,57.7,48.9,0.692,88.7,70.4,4061.75
2024-09-30,2024,9,Autumn,Coal,East,45.27,39.29,37.117,61.5,70.4,3186.67
2024-10-01,2024,10,Autumn,Solar,North,40.01,38.37,0.0,93.4,69.83,2793.94
2024-10-01,2024,10,Autumn,Wind,North,32.81,28.16,0.0,31.9,69.83,2291.45
2024-10-01,2024,10,Autumn,Gas,East,92.25,88.51,45.203,86.2,69.83,6441.92
2024-10-01,2024,10,Autumn,Nuclear,East,57.46,47.47,0.689,83.7,69.83,4012.3
2024-10-01,2024,10,Autumn,Coal,South,48.9,40.23,40.1,63.3,69.83,3414.83
2024-10-02,2024,10,Autumn,Solar,North,44.33,40.26,0.0,87.1,60.26,2671.55
2024-10-02,2024,10,Autumn,Wind,West,36.65,34.11,0.0,22.3,60.26,2208.29
2024-10-02,2024,10,Autumn,Gas,North,92.24,91.24,45.198,88.8,60.26,5558.38
2024-10-02,2024,10,Autumn,Nuclear,East,62.11,52.82,0.745,86.2,60.26,3742.83
2024-10-02,2024,10,Autumn,Coal,North,51.86,49.46,42.529,54.1,60.26,3125.37
2024-10-03,2024,10,Autumn,Solar,North,55.58,52.41,0.0,77.3,64.85,3604.4
